,n0,n1,n2,n3,n0_r,n1_r,n2_r,n3_r,period,mouse_id,classes
20,7,51,5,23,8.13953488372093,59.30232558139535,5.813953488372093,26.744186046511626,late,86_1,"[1 1 1 3 1 3 3 1 3 3 1 2 2 0 1 3 1 1 1 3 1 1 1 1 3 3 1 3 1 1 3 1 3 2 3 1 1
 1 3 1 2 1 3 2 1 1 3 1 1 1 1 1 1 1 1 3 3 1 1 1 1 1 1 1 3 1 1 1 1 1 3 1 3 1
 1 3 1 1 0 3 1 0 0 0 0 0]"
21,35,147,1,0,19.12568306010929,80.32786885245902,0.546448087431694,0.0,pre,89_1,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
22,25,157,1,0,13.661202185792352,85.79234972677595,0.546448087431694,0.0,early,89_1,"[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1
 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
23,52,121,9,1,28.415300546448087,66.12021857923497,4.918032786885246,0.546448087431694,late,89_1,"[0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1
 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0]"
24,3,128,8,7,2.054794520547945,87.67123287671232,5.47945205479452,4.794520547945205,pre,90_1,"[1 1 1 2 1 1 1 3 1 0 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1
 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1
 1 3 1 1 0 3 3 1 1 1 1 1 1 2 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1]"
25,41,105,0,0,28.08219178082192,71.91780821917808,0.0,0.0,early,90_1,"[1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1
 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1 0 1 0
 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 0 0 1 1 1 1 0 1 1]"
26,3,118,2,23,2.054794520547945,80.82191780821918,1.36986301369863,15.753424657534246,late,90_1,"[1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 2 2 1 1 3 1 1 3 1 1 3 1 1 1 1 3 1 1 3 1 1 1
 1 1 1 1 1 1 3 3 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 3 3 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 3 1 3 1 1 1 1 1 1 1 3 1 3 1 1 1 1
 3 1 3 1 1 1 3 1 1 3 1 1 3 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 3 1 3 1 3 1 1]"
27,4,254,38,38,1.1976047904191618,76.04790419161677,11.377245508982035,11.377245508982035,pre,91_1,"[1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 2 1 1
 1 2 1 1 2 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 3 2 2 1 2 1 3 1 1 1 2 1 1 1 1 1 1
 1 2 1 3 1 3 3 1 3 3 3 3 3 1 1 1 1 2 3 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 1 1 1
 2 2 1 1 2 3 1 1 1 1 3 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 2 3 1 1
 1 1 1 2 2 3 2 3 1 3 1 1 1 1 1 1 2 2 1 1 3 1 1 1 1 3 1 3 1 1 1 3 1 1 1 1 3
 3 1 3 1 1 3 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 3 1 2 3 1 3 2 2 2 1 1 2 1
 1 1 1 2 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1
 1 3 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 3 3 3 3 1 1 1 2 1 1 1 1 1 1 1 2 1
 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
28,36,261,4,33,10.778443113772456,78.1437125748503,1.1976047904191618,9.880239520958083,early,91_1,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 3 1 1 1 1
 1 1 1 1 1 1 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 0 1 0 1 1 1 1 3 1 1 1 0 1 1
 1 1 1 1 1 1 1 1 3 3 1 1 1 1 1 1 1 1 3 3 1 1 3 1 1 0 3 1 3 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 2 3 1 3
 1 1 1 3 3 3 1 3 1 1 2 1 1 1 1 1 0 3 1 1 1 1 3 3 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 3 3 1 1 3 1 1 1 0 1 1 1 1 1
 0 1 1 1 1 3 1 1 1 0 1 3 1 0 1 1 3 1 1 3 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 3 0
 1 3 1 1 1 1 1 0 1 1 1 0 1 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 2 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0
 1]"
29,9,242,29,54,2.694610778443114,72.45508982035929,8.682634730538922,16.16766467065868,late,91_1,"[1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1 1 2 1 3 1 1 1 3 1 1 1 3 2 3 1
 1 2 1 1 1 1 3 1 1 1 1 1 3 3 2 1 3 1 1 1 3 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1
 1 3 1 2 2 3 1 3 3 2 1 3 1 1 1 1 1 1 3 3 2 1 1 0 1 1 1 1 1 3 3 1 1 1 0 2 1
 3 1 1 3 1 1 2 1 1 1 3 2 1 1 1 1 2 1 1 1 1 2 1 1 3 1 1 3 3 1 1 1 1 3 1 3 1
 2 1 3 3 3 3 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 3 1 2 1 3 1 1 1 1 1 3 1 3 3 1 3
 3 1 3 1 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 3 3 1 1 2 1 1 3 2 3 1 3 2
 1 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 3 1 3 1 1 1 1 3 1 1 1 1 3 1 1 0 1 1 1 3 1
 1 2 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 3 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 2 1 1 1 0
 1]"
30,8,311,39,39,2.0151133501259446,78.33753148614609,9.82367758186398,9.82367758186398,pre,93_1,"[3 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 2
 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 2 1 3 0 3 3 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 2 1 1 1 1 1 1 0 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 1 1 1 3 2
 0 2 1 1 3 1 2 2 1 1 1 1 1 1 2 1 1 1 3 3 3 2 1 3 1 1 1 1 3 1 1 1 2 1 1 1 2
 1 1 1 1 1 1 1 2 3 1 1 2 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 2 3 1 2 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 3 1 3 1 2 1 3 1 1 2 1 1 1 1 3 1 1 1 1
 1 1 2 1 1 1 1 2 2 1 1 1 1 3 3 2 1 3 2 3 3 1 1 1 3 1 1 1 2 3 1 1 1 1 1 3 1
 1 1 1 1 3 1 2 3 2 1 3 1 1 3 1 1 1 1 1 1 2 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 3 1
 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0]"
31,24,271,51,51,6.045340050377834,68.26196473551637,12.846347607052897,12.846347607052897,early,93_1,"[3 1 2 1 1 1 1 0 2 2 1 0 1 0 2 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1
 1 0 3 1 1 2 1 2 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 3 1 2 1 1 1 1 1 1 1 1 1
 1 1 1 3 3 1 1 1 2 1 1 3 3 1 1 1 1 1 0 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 3
 2 1 1 1 3 1 3 1 1 1 0 1 1 3 1 1 1 3 3 3 1 2 2 2 1 2 3 1 3 1 1 1 2 1 1 2 1
 1 1 1 1 3 1 2 2 1 1 2 1 1 1 1 2 1 1 1 0 3 1 1 1 2 1 1 1 1 2 3 1 3 1 1 0 1
 2 1 2 1 2 2 1 1 3 1 2 3 1 1 1 1 1 1 1 3 1 1 1 1 1 1 3 1 1 1 1 2 2 1 1 1 2
 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 3 0 1 3 1 1 3 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1
 2 3 1 1 3 1 1 1 3 2 1 1 1 3 1 1 1 2 1 3 3 1 1 2 3 3 1 1 1 1 1 3 2 1 1 1 1
 1 1 1 1 1 2 1 1 1 1 0 1 2 2 1 1 2 1 1 3 2 1 2 1 1 1 1 1 3 1 1 2 3 1 1 1 1
 1 3 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 1 1 3 1 1 1 1 1 3 3
 3 3 0 3 0 2 1 1 0 1 0 0 0 3 1 1 1 0 3 1 1 2 2 1 0 0 1]"
32,19,260,49,69,4.785894206549118,65.4911838790932,12.34256926952141,17.38035264483627,late,93_1,"[3 1 1 1 3 3 2 1 1 2 3 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3
 2 0 0 1 1 1 1 1 1 1 1 1 3 0 1 1 1 1 2 1 1 3 3 3 0 2 1 1 1 1 1 1 2 3 1 3 1
 1 0 3 1 3 1 1 1 2 1 1 3 3 3 1 1 1 2 1 1 1 2 1 1 1 1 1 3 3 1 1 1 1 1 2 1 1
 2 1 1 1 1 2 1 2 1 1 1 1 2 3 1 3 1 2 3 1 3 1 1 3 3 1 3 0 1 1 1 2 1 1 1 1 1
 1 1 1 2 1 1 1 2 1 1 3 2 1 3 1 1 1 3 3 1 1 3 3 1 3 3 1 2 1 1 3 1 2 1 0 0 3
 2 1 2 3 2 1 1 1 1 1 1 3 1 2 1 1 1 1 0 1 1 1 1 3 1 1 1 1 1 0 1 1 1 1 1 1 0
 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 0 0 1 3 1 2 1 1 1 3 1 1 2 1 2 1 1 3 1 1 1 3
 3 3 2 2 3 3 1 1 3 2 1 2 2 3 3 2 2 3 1 1 3 1 1 1 2 2 1 1 1 1 1 1 3 1 1 1 2
 1 1 1 2 1 3 1 2 3 2 2 1 2 1 2 1 1 2 1 1 1 1 3 1 3 1 2 1 1 1 1 1 1 1 3 1 3
 1 3 1 1 1 1 0 1 3 1 1 1 1 1 1 1 1 1 1 3 1 1 3 1 3 1 1 3 1 3 1 1 1 2 1 1 1
 1 3 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 2 1 0 0]"
33,16,184,75,75,4.571428571428571,52.57142857142857,21.428571428571427,21.428571428571427,pre,95_1,"[1 1 2 1 2 1 2 1 2 3 1 1 1 1 1 2 2 3 1 1 3 1 1 1 1 1 1 3 2 3 3 1 2 1 2 1 1
 1 1 1 3 1 2 1 2 1 2 1 1 1 1 2 1 3 3 2 1 1 3 1 3 1 1 1 1 2 1 1 1 2 3 1 3 1
 3 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 3 2 1 2 1 2 1 2 3 1 1 1 3 1 1 1 2 1
 1 3 1 1 3 2 1 1 3 1 3 3 1 1 1 3 1 1 1 0 1 3 3 1 2 3 2 2 1 2 1 2 3 3 1 1 2
 3 3 3 2 1 1 3 3 3 2 2 1 2 1 1 1 1 2 1 1 3 1 2 1 3 1 1 3 1 2 2 2 3 1 2 2 1
 1 1 1 3 1 1 3 1 3 1 2 2 2 1 2 3 2 1 1 3 3 3 3 1 1 1 2 1 1 2 1 1 1 2 1 3 1
 1 2 3 1 3 1 1 1 3 3 1 1 1 1 3 1 1 2 3 1 3 2 3 1 1 1 2 1 2 1 1 1 1 1 1 3 3
 1 2 0 1 2 0 1 1 1 1 1 1 1 1 3 1 3 1 1 3 1 1 2 3 3 1 2 1 1 3 3 3 1 2 1 2 1
 2 1 3 2 2 1 2 1 1 2 2 1 1 3 2 3 2 3 1 2 2 1 1 0 2 1 1 2 2 2 1 1 2 3 1 2 3
 3 3 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0]"
34,43,191,32,84,12.285714285714286,54.57142857142857,9.142857142857142,24.0,early,95_1,"[2 1 1 0 1 0 1 1 3 3 1 2 3 1 1 3 1 1 2 1 0 0 1 1 1 1 1 3 1 3 0 1 1 3 3 1 1
 3 1 1 3 3 0 1 1 1 1 0 1 1 1 1 1 3 0 2 1 1 1 0 1 1 2 1 1 2 1 1 3 1 1 1 3 1
 3 2 1 2 1 3 2 1 3 1 3 1 1 1 1 1 1 1 1 3 3 1 1 3 3 2 3 3 1 1 1 1 1 1 1 1 1
 1 3 3 1 3 1 1 2 0 3 1 3 1 1 1 1 1 2 1 3 3 0 3 1 3 3 2 3 1 1 3 3 1 3 1 1 2
 3 1 1 3 2 1 3 1 3 2 1 3 2 1 1 1 1 3 1 3 1 1 3 1 3 2 1 1 1 3 1 1 3 1 0 3 1
 0 3 1 1 1 1 3 2 3 3 1 1 0 2 3 3 2 1 1 1 3 3 2 0 1 1 3 2 2 1 1 1 2 3 1 0 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 3 3 3 1 2 1 1 0 0 2 3 1 1 1 1 0
 1 0 3 1 3 0 3 2 3 1 1 1 1 1 1 1 1 1 0 1 1 2 1 1 3 3 1 2 1 0 3 3 0 1 1 1 1
 3 1 1 1 0 2 0 1 0 1 1 1 0 1 1 3 1 3 1 0 3 3 1 1 3 1 1 0 1 1 0 1 0 0 0 1 3
 1 0 2 3 3 1 1 0 0 1 0 3 0 0 1 0 0]"
35,14,147,45,144,4.0,42.0,12.857142857142856,41.14285714285714,late,95_1,"[3 1 1 1 2 1 2 1 3 3 3 1 3 3 1 3 3 2 1 1 3 1 1 1 1 1 1 3 2 3 1 1 3 1 3 3 1
 1 2 2 3 3 1 3 2 3 1 1 1 1 3 1 2 2 1 3 3 3 2 3 2 2 1 1 2 1 2 0 1 1 3 3 3 2
 3 3 1 2 1 1 3 1 3 1 2 2 1 3 1 1 3 3 1 3 3 0 1 3 3 1 3 3 2 3 1 1 1 2 1 1 0
 1 3 3 1 3 1 1 3 0 3 1 3 1 3 1 2 3 1 1 3 0 0 3 1 3 3 2 2 3 1 3 3 2 3 3 1 2
 3 3 3 3 1 3 1 2 3 2 1 3 3 3 1 3 1 2 3 1 2 1 3 1 1 3 3 3 1 3 2 3 3 1 3 3 1
 1 2 1 3 1 1 3 1 3 3 2 1 1 2 3 3 1 1 1 3 3 3 3 1 1 3 3 3 1 2 1 1 3 3 1 3 1
 1 3 1 1 2 0 1 2 3 3 1 1 3 2 1 3 3 1 2 1 3 3 3 3 1 1 1 1 3 0 3 3 3 3 1 1 3
 1 1 3 3 3 3 3 3 1 1 1 3 1 3 3 1 1 2 1 3 1 1 1 1 2 2 3 2 1 3 3 2 1 3 1 1 1
 3 3 3 1 3 1 1 1 0 1 1 1 1 1 2 3 1 3 1 3 3 1 3 3 1 1 2 3 1 3 0 1 3 0 1 1 1
 1 3 3 3 3 0 1 1 3 1 3 3 0 3 1 0 1]"
36,21,145,75,75,6.645569620253164,45.88607594936709,23.734177215189874,23.734177215189874,pre,108_1,"[1 3 1 2 2 2 1 1 1 2 1 1 1 2 1 2 2 1 1 3 2 3 0 2 1 1 2 1 1 1 1 2 2 3 1 1 3
 1 2 2 1 2 1 3 2 1 2 3 2 2 2 1 3 3 1 1 2 1 2 3 0 1 2 1 2 1 3 1 2 3 3 2 2 2
 3 1 3 1 1 0 1 1 3 1 1 2 2 3 1 2 1 3 2 2 3 2 1 1 2 1 3 1 2 1 1 3 3 1 1 3 3
 1 2 1 1 1 1 2 2 1 3 1 3 3 3 3 1 0 3 2 2 1 1 2 2 1 1 1 1 1 1 1 1 1 2 2 2 3
 2 1 2 1 1 1 1 2 2 1 0 3 1 1 3 2 1 1 1 1 1 2 3 1 1 1 1 3 3 1 2 1 1 2 3 2 2
 2 1 3 3 1 2 1 3 1 2 3 2 1 3 1 2 1 3 1 3 3 3 1 1 1 1 1 3 1 1 1 1 2 2 3 3 1
 2 1 3 2 1 1 2 2 3 1 1 1 1 2 3 3 3 2 3 3 3 2 0 0 1 1 1 3 1 2 2 1 1 3 3 1 0
 3 1 3 3 1 1 2 3 3 2 3 3 3 0 1 1 1 3 3 1 1 1 3 1 1 1 3 1 1 1 1 3 2 3 1 1 3
 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0]"
37,59,158,19,80,18.670886075949365,50.0,6.012658227848101,25.31645569620253,early,108_1,"[1 3 3 3 3 1 1 1 1 3 1 3 3 2 1 1 0 1 1 1 3 1 0 3 1 1 1 1 3 2 1 3 1 3 1 1 1
 1 1 1 3 3 3 1 1 3 1 0 3 3 1 2 3 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 3 1 3 1 3 1
 3 1 1 0 0 1 1 3 2 1 1 1 1 0 1 3 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 3 1 3 3
 0 1 2 1 0 1 1 1 3 0 1 1 0 1 1 1 1 0 2 0 3 1 0 1 2 1 1 0 1 1 3 1 1 3 2 0 1
 1 3 1 1 3 1 1 1 1 1 1 1 1 1 0 1 3 1 1 1 2 1 1 3 1 1 1 1 0 3 1 1 3 3 1 1 2
 1 1 3 3 1 1 1 3 1 1 1 1 0 3 1 1 3 3 0 1 1 1 1 3 1 2 1 2 3 3 1 1 0 1 1 3 1
 3 3 3 2 0 3 1 3 0 0 1 3 1 0 3 3 3 1 0 0 0 3 0 0 1 1 1 0 0 1 3 3 0 0 3 3 1
 0 3 0 3 3 1 1 2 1 3 3 0 1 1 1 1 3 0 0 0 0 1 3 2 3 2 3 3 3 1 0 0 1 1 0 2 3
 2 1 3 0 3 3 3 1 0 0 0 1 0 0 3 0 0 2 0 0]"
38,7,127,71,111,2.2151898734177213,40.189873417721515,22.468354430379748,35.12658227848101,late,108_1,"[1 3 2 3 1 1 1 1 1 1 2 3 1 1 1 3 1 1 1 3 3 1 3 1 1 1 1 2 1 2 3 1 2 3 1 1 2
 3 1 1 3 3 3 2 1 1 2 2 1 2 3 1 3 1 3 1 2 3 1 3 3 3 1 0 2 1 3 1 1 1 3 3 2 2
 3 1 3 2 2 3 2 1 2 2 1 3 1 3 1 2 1 3 3 3 2 3 3 1 3 1 1 2 2 1 1 3 3 2 3 1 3
 3 3 2 1 1 1 1 2 3 2 3 3 3 2 1 3 3 2 2 2 1 2 1 1 3 3 1 1 1 1 3 1 3 1 3 1 1
 1 0 3 1 2 2 1 1 3 3 3 3 2 2 1 2 3 1 1 2 2 1 3 2 3 2 1 3 2 1 3 2 3 1 3 3 1
 3 1 3 1 1 3 1 3 1 1 3 3 1 3 2 2 2 2 2 1 2 3 3 1 1 1 1 3 2 3 1 2 1 1 1 3 3
 3 3 2 1 1 1 2 1 1 2 2 1 3 2 3 3 2 3 0 3 1 3 2 2 2 2 2 2 1 3 3 1 0 3 3 1 1
 3 0 2 3 1 0 1 3 3 3 2 3 1 1 3 1 1 1 3 1 2 3 3 1 3 2 1 3 1 3 2 3 1 1 1 3 3
 3 3 1 1 1 3 3 2 1 2 2 3 3 1 0 1 1 1 1 1]"
39,2,150,33,33,0.9174311926605505,68.80733944954129,15.137614678899084,15.137614678899084,pre,110_1,"[1 1 1 1 1 1 3 1 1 1 2 2 3 3 1 2 2 1 1 1 1 1 3 1 3 1 1 1 1 2 1 2 1 1 3 2 1
 3 1 3 1 1 2 1 2 3 1 3 2 2 1 1 1 1 1 3 1 1 2 2 1 1 1 1 2 1 1 1 3 1 1 1 1 3
 1 1 1 3 1 1 1 3 1 2 1 2 2 1 1 1 2 2 1 3 0 1 1 1 1 1 1 2 1 3 1 1 1 1 3 1 1
 1 2 2 1 1 1 1 1 1 3 2 1 3 1 3 3 2 1 1 3 1 3 1 3 1 1 1 2 1 3 1 1 1 1 2 1 3
 3 1 1 2 2 1 1 1 3 1 1 1 1 2 1 1 2 3 2 3 1 1 1 1 3 1 1 1 1 2 1 1 1 1 1 1 1
 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]"
40,20,179,15,4,9.174311926605505,82.11009174311926,6.8807339449541285,1.834862385321101,early,110_1,"[1 2 1 1 1 1 3 0 1 1 1 3 1 0 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 2 1 1 1 1 1 1 2 1 1 1 1 3 1 1
 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1
 1 1 2 2 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 2 1 1 0 1 1 1 1 1 1 0 2 1 1 1 1
 1 2 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 0]"
41,5,156,29,28,2.293577981651376,71.55963302752293,13.302752293577983,12.844036697247708,late,110_1,"[1 1 3 1 1 1 1 1 1 1 2 3 2 1 1 3 3 1 1 1 1 1 3 1 1 1 2 3 1 3 1 1 1 1 3 1 1
 2 1 3 2 1 1 1 1 3 2 3 1 1 3 1 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 3 1 3 1 1 2
 3 2 1 1 2 2 1 2 1 2 1 1 3 2 1 1 2 1 2 1 3 1 3 1 2 1 1 1 1 1 1 3 3 2 1 1 1
 1 1 2 1 1 1 1 1 1 1 2 1 3 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1 2 1 1 1 1 1 2
 3 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 2 3 1 1 1 3 1 1 1 1 1 3 1 0 1 1 1 3 1 0 1
 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 0 1 0 1 1 1 1 2 1 1 1 1 1 0 1 1 1]"
42,19,86,48,48,9.45273631840796,42.78606965174129,23.88059701492537,23.88059701492537,pre,111_1,"[2 2 3 3 2 1 1 3 1 2 3 3 2 1 1 3 3 2 1 0 1 3 1 1 0 2 1 3 3 3 1 3 0 1 1 1 1
 2 1 3 1 1 2 2 3 1 3 2 3 3 1 2 1 2 1 2 2 1 2 1 3 1 1 2 3 2 1 3 1 3 3 3 1 3
 2 2 3 3 1 2 3 2 2 1 3 1 1 2 1 2 1 2 3 1 1 1 1 3 1 2 1 2 1 3 1 2 3 1 2 2 2
 3 1 1 3 3 1 1 3 2 1 1 1 3 2 2 1 1 3 3 1 1 3 3 1 2 2 3 1 2 1 3 1 1 2 1 1 1
 1 2 1 3 3 1 1 1 2 1 3 2 1 1 2 2 2 1 1 1 1 2 3 2 2 3 1 1 1 0 0 0 1 0 1 1 1
 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1]"
